VendaItemID;PedidoID;Data;ClienteID;ProdutoID;LojaID;VendedorID;CanalVenda;FormaPagamento;Quantidade;PrecoUnitario;CustoUnitario;PercentualDesconto;ValorBruto;ValorDesconto;ValorLiquido;CustoTotal
9554;15771;2025-05-10;479;39;3;2;Loja Fisica;Cartao Credito;3;135,97;82,00;0,10;407,91;40,79;367,12;246,00
9555;15772;2025-07-17;560;51;1;37;Loja Fisica;Pix;1;132,15;89,00;0;132,15;0,00;132,15;89,00
9556;15772;2025-07-17;560;48;1;37;Loja Fisica;Cartao Credito;1;207,39;147,00;0,05;207,39;10,37;197,02;147,00
9557;15772;2025-07-17;560;27;1;37;Loja Fisica;Cartao Credito;1;517,31;227,00;0,08;517,31;41,38;475,93;227,00
9558;15773;2024-09-30;731;13;6;23;Marketplace;Cartao Debito;2;125,43;65,00;0,08;250,86;20,07;230,79;130,00
9559;15774;2024-01-22;677;4;12;40;E-commerce;Cartao Credito;2;486,34;312,00;0;972,68;0,00;972,68;624,00
9560;15775;2024-03-26;652;63;8;43;Loja Fisica;Cartao Debito;4;448,17;301,00;0;1792,68;0,00;1792,68;1204,00
9561;15776;2025-11-29;683;20;8;43;Loja Fisica;Pix;1;214,01;112,00;0,05;214,01;10,70;203,31;112,00
9562;15776;2025-11-29;683;50;8;43;Loja Fisica;Cartao Debito;1;142,61;60,00;0;142,61;0,00;142,61;60,00
9563;15777;2024-06-24;383;56;4;28;Marketplace;Cartao Credito;1;378,13;256,00;0;378,13;0,00;378,13;256,00
9564;15778;2024-04-25;216;43;9;42;Marketplace;Cartao Credito;1;564,99;284,00;0;564,99;0,00;564,99;284,00
9565;15778;2024-04-25;216;45;9;42;Marketplace;Cartao Debito;1;685,07;296,00;0;685,07;0,00;685,07;296,00
9566;15779;2025-10-04;109;5;4;10;Loja Fisica;Pix;1;377,97;239,00;0;377,97;0,00;377,97;239,00
9567;15779;2025-10-04;109;6;4;10;Loja Fisica;Pix;2;367,38;167,00;0,15;734,76;110,21;624,55;334,00
9568;15780;2024-06-16;104;72;9;12;Loja Fisica;Cartao Credito;2;114,36;63,00;0,05;228,72;11,44;217,28;126,00
9569;15780;2024-06-16;104;72;9;12;Loja Fisica;Cartao Debito;1;114,36;63,00;0;114,36;0,00;114,36;63,00
9570;15781;2025-07-14;627;17;11;30;Loja Fisica;Cartao Credito;3;359,57;219,00;0;1078,71;0,00;1078,71;657,00
9571;15781;2025-07-14;627;4;11;30;Loja Fisica;Cartao Credito;1;486,34;312,00;0,05;486,34;24,32;462,02;312,00
9572;15782;2024-03-14;412;65;3;2;E-commerce;Pix;1;361,13;233,00;0,05;361,13;18,06;343,07;233,00
9573;15783;2024-10-26;621;7;7;8;Loja Fisica;Pix;1;220,80;106,00;0;220,80;0,00;220,80;106,00
9574;15784;2025-08-18;653;35;12;6;E-commerce;Cartao Credito;1;434,65;220,00;0,05;434,65;21,73;412,92;220,00
9575;15784;2025-08-18;653;74;12;6;E-commerce;Cartao Debito;3;75,76;32,00;0,08;227,28;18,18;209,10;96,00
9576;15785;2024-08-08;635;23;6;16;E-commerce;Cartao Debito;1;84,30;53,00;0;84,30;0,00;84,30;53,00
9577;15785;2024-08-08;635;7;6;16;E-commerce;Cartao Debito;2;220,80;106,00;0,15;441,60;66,24;375,36;212,00
9578;15786;2025-05-16;35;39;9;12;Loja Fisica;Cartao Credito;3;135,97;82,00;0;407,91;0,00;407,91;246,00
9579;15786;2025-05-16;35;9;9;12;Loja Fisica;Pix;2;111,45;77,00;0,05;222,90;11,15;211,75;154,00
9580;15787;2024-04-17;703;42;3;2;Loja Fisica;Pix;1;178,86;79,00;0,15;178,86;26,83;152,03;79,00
9581;15788;2024-06-20;253;45;12;38;Loja Fisica;Pix;1;685,07;296,00;0;685,07;0,00;685,07;296,00
9582;15788;2024-06-20;253;71;12;38;Loja Fisica;Boleto;1;193,81;118,00;0,15;193,81;29,07;164,74;118,00
9583;15789;2025-08-04;276;15;2;48;E-commerce;Boleto;1;98,13;48,00;0;98,13;0,00;98,13;48,00
9584;15790;2025-06-29;261;71;6;44;E-commerce;Pix;3;193,81;118,00;0;581,43;0,00;581,43;354,00
9585;15790;2025-06-29;261;55;6;44;E-commerce;Cartao Debito;1;390,96;216,00;0;390,96;0,00;390,96;216,00
9586;15790;2025-06-29;261;19;6;44;E-commerce;Cartao Credito;1;335,99;161,00;0,05;335,99;16,80;319,19;161,00
9587;15790;2025-06-29;261;11;6;44;E-commerce;Boleto;1;351,60;160,00;0;351,60;0,00;351,60;160,00
9588;15791;2024-07-30;793;11;3;1;E-commerce;Cartao Debito;1;351,60;160,00;0,05;351,60;17,58;334,02;160,00
9589;15791;2024-07-30;793;5;3;1;E-commerce;Boleto;1;377,97;239,00;0;377,97;0,00;377,97;239,00
9590;15791;2024-07-30;793;46;3;1;E-commerce;Cartao Debito;1;353,98;190,00;0;353,98;0,00;353,98;190,00
9591;15792;2025-11-05;150;58;1;37;E-commerce;Cartao Debito;2;490,22;308,00;0,10;980,44;98,04;882,40;616,00
9592;15792;2025-11-05;150;66;1;37;E-commerce;Cartao Debito;1;421,89;245,00;0,15;421,89;63,28;358,61;245,00
9593;15792;2025-11-05;150;33;1;37;E-commerce;Cartao Credito;1;122,35;81,00;0;122,35;0,00;122,35;81,00
9594;15793;2024-03-24;521;53;1;37;E-commerce;Cartao Credito;1;569,38;241,00;0;569,38;0,00;569,38;241,00
9595;15794;2024-08-22;215;54;12;32;Marketplace;Cartao Debito;2;266,52;127,00;0;533,04;0,00;533,04;254,00
9596;15795;2024-10-08;744;48;2;21;E-commerce;Boleto;1;207,39;147,00;0,10;207,39;20,74;186,65;147,00
9597;15796;2025-04-24;156;29;8;43;E-commerce;Pix;3;597,77;312,00;0;1793,31;0,00;1793,31;936,00
9598;15797;2025-04-16;406;24;5;34;Loja Fisica;Pix;1;329,45;186,00;0,15;329,45;49,42;280,03;186,00
9599;15798;2025-12-25;61;50;3;27;Loja Fisica;Cartao Credito;1;142,61;60,00;0,10;142,61;14,26;128,35;60,00
9600;15799;2025-11-17;83;25;8;9;Marketplace;Pix;1;307,07;133,00;0;307,07;0,00;307,07;133,00
9601;15800;2024-10-11;108;33;9;15;Marketplace;Cartao Debito;1;122,35;81,00;0,15;122,35;18,35;104,00;81,00
9602;15800;2024-10-11;108;70;9;15;Marketplace;Cartao Credito;1;544,49;299,00;0;544,49;0,00;544,49;299,00
9603;15800;2024-10-11;108;59;9;15;Marketplace;Pix;1;39,89;28,00;0;39,89;0,00;39,89;28,00
9604;15800;2024-10-11;108;25;9;15;Marketplace;Boleto;2;307,07;133,00;0,05;614,14;30,71;583,43;266,00
9605;15801;2025-12-14;436;49;2;21;E-commerce;Cartao Debito;1;93,60;65,00;0,08;93,60;7,49;86,11;65,00
9606;15802;2025-12-06;284;55;6;44;Marketplace;Pix;1;390,96;216,00;0;390,96;0,00;390,96;216,00
9607;15803;2024-07-06;282;57;4;10;Loja Fisica;Cartao Debito;1;97,18;57,00;0,05;97,18;4,86;92,32;57,00
9608;15804;2024-09-11;334;20;11;30;E-commerce;Cartao Credito;1;214,01;112,00;0,10;214,01;21,40;192,61;112,00
9609;15804;2024-09-11;334;69;11;30;E-commerce;Pix;1;128,89;80,00;0,08;128,89;10,31;118,58;80,00
9610;15804;2024-09-11;334;22;11;30;E-commerce;Pix;1;489,98;310,00;0,08;489,98;39,20;450,78;310,00
9611;15805;2024-02-22;591;64;10;29;E-commerce;Pix;1;590,82;320,00;0;590,82;0,00;590,82;320,00
9612;15805;2024-02-22;591;32;10;29;E-commerce;Cartao Credito;1;532,43;285,00;0;532,43;0,00;532,43;285,00
9613;15805;2024-02-22;591;13;10;29;E-commerce;Cartao Credito;1;125,43;65,00;0,10;125,43;12,54;112,89;65,00
9614;15805;2024-02-22;591;10;10;29;E-commerce;Cartao Credito;1;465,89;208,00;0,08;465,89;37,27;428,62;208,00
9615;15806;2024-03-17;778;73;6;23;Loja Fisica;Cartao Credito;2;105,23;75,00;0;210,46;0,00;210,46;150,00
9616;15807;2025-01-29;245;72;3;47;Loja Fisica;Cartao Credito;1;114,36;63,00;0,05;114,36;5,72;108,64;63,00
9617;15808;2025-12-20;391;73;1;37;Loja Fisica;Cartao Credito;1;105,23;75,00;0,05;105,23;5,26;99,97;75,00
9618;15808;2025-12-20;391;9;1;37;Loja Fisica;Cartao Debito;1;111,45;77,00;0,05;111,45;5,57;105,88;77,00
9619;15809;2025-09-18;391;55;6;23;E-commerce;Cartao Debito;1;390,96;216,00;0,08;390,96;31,28;359,68;216,00
9620;15810;2025-08-01;481;1;10;29;E-commerce;Cartao Credito;3;438,15;304,00;0;1314,45;0,00;1314,45;912,00
9621;15811;2025-12-11;698;14;6;23;Loja Fisica;Cartao Credito;2;410,81;210,00;0,15;821,62;123,24;698,38;420,00
9622;15811;2025-12-11;698;15;6;23;Loja Fisica;Cartao Credito;1;98,13;48,00;0;98,13;0,00;98,13;48,00
9623;15812;2025-09-26;82;51;11;17;E-commerce;Cartao Credito;1;132,15;89,00;0;132,15;0,00;132,15;89,00
9624;15812;2025-09-26;82;14;11;17;E-commerce;Cartao Debito;2;410,81;210,00;0;821,62;0,00;821,62;420,00
9625;15813;2024-03-30;272;41;2;14;E-commerce;Cartao Credito;1;604,17;281,00;0,08;604,17;48,33;555,84;281,00
9626;15813;2024-03-30;272;25;2;14;E-commerce;Pix;1;307,07;133,00;0;307,07;0,00;307,07;133,00
9627;15813;2024-03-30;272;59;2;14;E-commerce;Pix;1;39,89;28,00;0;39,89;0,00;39,89;28,00
9628;15814;2024-11-23;243;52;7;13;Loja Fisica;Pix;1;466,16;306,00;0,15;466,16;69,92;396,24;306,00
9629;15815;2025-06-01;748;60;11;31;Loja Fisica;Pix;1;201,75;142,00;0,15;201,75;30,26;171,49;142,00
9630;15815;2025-06-01;748;24;11;31;Loja Fisica;Cartao Credito;1;329,45;186,00;0;329,45;0,00;329,45;186,00
9631;15815;2025-06-01;748;64;11;31;Loja Fisica;Boleto;3;590,82;320,00;0,15;1772,46;265,87;1506,59;960,00
9632;15816;2024-12-11;345;12;3;47;Loja Fisica;Boleto;2;442,84;299,00;0,08;885,68;70,85;814,83;598,00
9633;15817;2025-03-01;274;73;9;15;E-commerce;Cartao Debito;1;105,23;75,00;0;105,23;0,00;105,23;75,00
9634;15817;2025-03-01;274;40;9;15;E-commerce;Pix;2;347,83;257,00;0;695,66;0,00;695,66;514,00
9635;15817;2025-03-01;274;6;9;15;E-commerce;Cartao Debito;1;367,38;167,00;0;367,38;0,00;367,38;167,00
9636;15818;2025-10-20;663;44;11;31;Loja Fisica;Cartao Credito;2;464,54;216,00;0,15;929,08;139,36;789,72;432,00
9637;15818;2025-10-20;663;2;11;31;Loja Fisica;Pix;1;56,63;41,00;0,08;56,63;4,53;52,10;41,00
9638;15819;2025-04-20;172;40;11;31;Loja Fisica;Pix;1;347,83;257,00;0;347,83;0,00;347,83;257,00
9639;15819;2025-04-20;172;49;11;31;Loja Fisica;Cartao Credito;2;93,60;65,00;0,05;187,20;9,36;177,84;130,00
9640;15820;2025-12-03;626;61;12;25;Loja Fisica;Pix;2;276,33;194,00;0;552,66;0,00;552,66;388,00
9641;15820;2025-12-03;626;29;12;25;Loja Fisica;Cartao Debito;2;597,77;312,00;0,15;1195,54;179,33;1016,21;624,00
9642;15821;2025-10-02;287;45;6;23;E-commerce;Pix;1;685,07;296,00;0,08;685,07;54,81;630,26;296,00
9643;15822;2025-05-22;62;63;5;24;Loja Fisica;Cartao Credito;1;448,17;301,00;0;448,17;0,00;448,17;301,00
9644;15823;2025-08-20;369;69;9;15;Loja Fisica;Cartao Credito;1;128,89;80,00;0,15;128,89;19,33;109,56;80,00
9645;15824;2025-03-06;190;39;2;20;Marketplace;Cartao Credito;1;135,97;82,00;0,08;135,97;10,88;125,09;82,00
9646;15824;2025-03-06;190;58;2;20;Marketplace;Cartao Credito;2;490,22;308,00;0,15;980,44;147,07;833,37;616,00
9647;15825;2024-10-23;388;69;1;3;Loja Fisica;Cartao Credito;1;128,89;80,00;0;128,89;0,00;128,89;80,00
9648;15825;2024-10-23;388;11;1;3;Loja Fisica;Cartao Credito;2;351,60;160,00;0,10;703,20;70,32;632,88;320,00
9649;15826;2024-01-18;491;33;3;47;E-commerce;Pix;3;122,35;81,00;0;367,05;0,00;367,05;243,00
9650;15827;2024-02-01;798;28;1;37;E-commerce;Cartao Credito;1;159,56;98,00;0,08;159,56;12,76;146,80;98,00
9651;15827;2024-02-01;798;45;1;37;E-commerce;Cartao Credito;1;685,07;296,00;0,10;685,07;68,51;616,56;296,00
9652;15828;2025-03-23;427;25;1;37;Marketplace;Cartao Credito;2;307,07;133,00;0,05;614,14;30,71;583,43;266,00
9653;15828;2025-03-23;427;75;1;37;Marketplace;Cartao Credito;2;195,44;110,00;0;390,88;0,00;390,88;220,00
9654;15829;2024-12-03;588;11;3;47;E-commerce;Pix;2;351,60;160,00;0,05;703,20;35,16;668,04;320,00
9655;15830;2025-06-20;275;66;6;44;Loja Fisica;Pix;1;421,89;245,00;0;421,89;0,00;421,89;245,00
9656;15830;2025-06-20;275;2;6;44;Loja Fisica;Cartao Credito;3;56,63;41,00;0,08;169,89;13,59;156,30;123,00
9657;15831;2025-01-14;496;5;5;11;Loja Fisica;Cartao Credito;2;377,97;239,00;0;755,94;0,00;755,94;478,00
9658;15832;2024-10-19;602;6;1;3;E-commerce;Cartao Credito;1;367,38;167,00;0;367,38;0,00;367,38;167,00
9659;15832;2024-10-19;602;53;1;3;E-commerce;Pix;1;569,38;241,00;0;569,38;0,00;569,38;241,00
9660;15832;2024-10-19;602;43;1;3;E-commerce;Cartao Credito;1;564,99;284,00;0,05;564,99;28,25;536,74;284,00
9661;15833;2025-08-07;121;56;7;8;Loja Fisica;Pix;1;378,13;256,00;0,05;378,13;18,91;359,22;256,00
9662;15833;2025-08-07;121;29;7;8;Loja Fisica;Cartao Credito;1;597,77;312,00;0,08;597,77;47,82;549,95;312,00
9663;15834;2025-10-31;491;18;9;42;Loja Fisica;Cartao Debito;2;187,78;108,00;0;375,56;0,00;375,56;216,00
9664;15835;2025-07-31;197;64;6;16;Marketplace;Cartao Debito;1;590,82;320,00;0;590,82;0,00;590,82;320,00
9665;15835;2025-07-31;197;17;6;16;Marketplace;Cartao Debito;1;359,57;219,00;0;359,57;0,00;359,57;219,00
9666;15835;2025-07-31;197;19;6;16;Marketplace;Cartao Credito;1;335,99;161,00;0,10;335,99;33,60;302,39;161,00
9667;15836;2025-10-25;39;43;9;42;Loja Fisica;Cartao Debito;1;564,99;284,00;0;564,99;0,00;564,99;284,00
9668;15836;2025-10-25;39;61;9;42;Loja Fisica;Cartao Credito;1;276,33;194,00;0;276,33;0,00;276,33;194,00
9669;15837;2025-02-26;30;51;8;9;Loja Fisica;Cartao Debito;2;132,15;89,00;0;264,30;0,00;264,30;178,00
9670;15837;2025-02-26;30;23;8;9;Loja Fisica;Cartao Credito;1;84,30;53,00;0,08;84,30;6,74;77,56;53,00
9671;15837;2025-02-26;30;23;8;9;Loja Fisica;Cartao Credito;2;84,30;53,00;0,08;168,60;13,49;155,11;106,00
9672;15838;2024-10-18;657;8;12;40;Loja Fisica;Cartao Credito;1;252,71;167,00;0,08;252,71;20,22;232,49;167,00
9673;15838;2024-10-18;657;65;12;40;Loja Fisica;Cartao Credito;1;361,13;233,00;0;361,13;0,00;361,13;233,00
9674;15839;2024-05-08;76;72;2;14;Loja Fisica;Cartao Debito;4;114,36;63,00;0;457,44;0,00;457,44;252,00
9675;15839;2024-05-08;76;41;2;14;Loja Fisica;Cartao Debito;2;604,17;281,00;0;1208,34;0,00;1208,34;562,00
9676;15840;2025-05-05;702;69;3;47;Loja Fisica;Cartao Credito;1;128,89;80,00;0;128,89;0,00;128,89;80,00
9677;15841;2024-03-13;781;6;3;27;E-commerce;Cartao Debito;3;367,38;167,00;0,15;1102,14;165,32;936,82;501,00
9678;15841;2024-03-13;781;31;3;27;E-commerce;Cartao Credito;1;331,86;210,00;0,15;331,86;49,78;282,08;210,00
9679;15842;2024-10-09;677;72;6;44;E-commerce;Cartao Debito;2;114,36;63,00;0,05;228,72;11,44;217,28;126,00
9680;15842;2024-10-09;677;53;6;44;E-commerce;Pix;3;569,38;241,00;0,15;1708,14;256,22;1451,92;723,00
9681;15842;2024-10-09;677;36;6;44;E-commerce;Boleto;2;476,13;295,00;0;952,26;0,00;952,26;590,00
9682;15843;2025-03-05;429;18;12;40;E-commerce;Cartao Credito;2;187,78;108,00;0,08;375,56;30,04;345,52;216,00
9683;15844;2025-11-26;295;58;3;1;E-commerce;Pix;4;490,22;308,00;0,15;1960,88;294,13;1666,75;1232,00
9684;15845;2025-05-26;476;22;1;3;Loja Fisica;Cartao Credito;3;489,98;310,00;0;1469,94;0,00;1469,94;930,00
9685;15846;2025-10-12;142;26;1;3;Loja Fisica;Pix;1;292,63;186,00;0,15;292,63;43,89;248,74;186,00
9686;15846;2025-10-12;142;59;1;3;Loja Fisica;Pix;2;39,89;28,00;0;79,78;0,00;79,78;56,00
9687;15846;2025-10-12;142;21;1;3;Loja Fisica;Cartao Credito;1;198,22;108,00;0;198,22;0,00;198,22;108,00
9688;15846;2025-10-12;142;66;1;3;Loja Fisica;Cartao Credito;1;421,89;245,00;0,05;421,89;21,09;400,80;245,00
9689;15847;2025-04-10;510;2;12;38;Loja Fisica;Boleto;3;56,63;41,00;0;169,89;0,00;169,89;123,00
9690;15848;2025-06-19;39;36;8;43;E-commerce;Pix;1;476,13;295,00;0,10;476,13;47,61;428,52;295,00
9691;15849;2025-02-20;478;16;11;30;Marketplace;Pix;2;146,13;65,00;0;292,26;0,00;292,26;130,00
9692;15850;2025-12-30;177;23;10;18;E-commerce;Cartao Credito;2;84,30;53,00;0,08;168,60;13,49;155,11;106,00
9693;15850;2025-12-30;177;69;10;18;E-commerce;Cartao Credito;1;128,89;80,00;0,15;128,89;19,33;109,56;80,00
9694;15851;2025-03-14;118;27;8;43;Loja Fisica;Cartao Credito;1;517,31;227,00;0,10;517,31;51,73;465,58;227,00
9695;15852;2025-11-11;65;27;1;37;Loja Fisica;Cartao Credito;1;517,31;227,00;0,10;517,31;51,73;465,58;227,00
9696;15852;2025-11-11;65;36;1;37;Loja Fisica;Pix;1;476,13;295,00;0;476,13;0,00;476,13;295,00
9697;15853;2025-02-22;406;46;11;30;Loja Fisica;Cartao Credito;2;353,98;190,00;0,05;707,96;35,40;672,56;380,00
9698;15854;2024-07-27;25;40;8;43;E-commerce;Pix;1;347,83;257,00;0,10;347,83;34,78;313,05;257,00
9699;15855;2024-12-10;217;1;9;15;Loja Fisica;Boleto;1;438,15;304,00;0,05;438,15;21,91;416,24;304,00
9700;15855;2024-12-10;217;6;9;15;Loja Fisica;Cartao Credito;2;367,38;167,00;0;734,76;0,00;734,76;334,00
9701;15856;2025-05-21;176;65;8;9;Marketplace;Cartao Debito;1;361,13;233,00;0;361,13;0,00;361,13;233,00
9702;15856;2025-05-21;176;19;8;9;Marketplace;Pix;3;335,99;161,00;0,10;1007,97;100,80;907,17;483,00
9703;15857;2024-11-05;380;18;9;12;E-commerce;Cartao Credito;2;187,78;108,00;0,05;375,56;18,78;356,78;216,00
9704;15857;2024-11-05;380;71;9;12;E-commerce;Cartao Credito;1;193,81;118,00;0,08;193,81;15,50;178,31;118,00
9705;15858;2024-06-07;105;56;6;23;E-commerce;Cartao Credito;1;378,13;256,00;0,05;378,13;18,91;359,22;256,00
9706;15859;2025-07-15;702;73;6;44;Loja Fisica;Cartao Credito;1;105,23;75,00;0;105,23;0,00;105,23;75,00
9707;15860;2024-10-14;208;47;6;44;Loja Fisica;Cartao Credito;1;477,26;210,00;0;477,26;0,00;477,26;210,00
9708;15861;2024-03-22;739;73;1;37;Loja Fisica;Cartao Credito;2;105,23;75,00;0;210,46;0,00;210,46;150,00
9709;15861;2024-03-22;739;32;1;37;Loja Fisica;Cartao Credito;2;532,43;285,00;0;1064,86;0,00;1064,86;570,00
9710;15862;2025-02-27;169;28;12;40;Loja Fisica;Pix;1;159,56;98,00;0;159,56;0,00;159,56;98,00
9711;15862;2025-02-27;169;36;12;40;Loja Fisica;Cartao Credito;1;476,13;295,00;0,15;476,13;71,42;404,71;295,00
9712;15863;2024-05-05;505;34;10;29;Loja Fisica;Pix;1;476,27;241,00;0,15;476,27;71,44;404,83;241,00
9713;15863;2024-05-05;505;44;10;29;Loja Fisica;Pix;1;464,54;216,00;0;464,54;0,00;464,54;216,00
9714;15864;2025-08-31;596;17;5;11;Loja Fisica;Pix;1;359,57;219,00;0,08;359,57;28,77;330,80;219,00
9715;15865;2025-05-10;181;4;1;37;Loja Fisica;Cartao Debito;1;486,34;312,00;0;486,34;0,00;486,34;312,00
9716;15865;2025-05-10;181;54;1;37;Loja Fisica;Cartao Debito;2;266,52;127,00;0;533,04;0,00;533,04;254,00
9717;15866;2025-07-20;221;28;3;1;Loja Fisica;Boleto;3;159,56;98,00;0;478,68;0,00;478,68;294,00
9718;15866;2025-07-20;221;62;3;1;Loja Fisica;Cartao Credito;1;342,76;167,00;0;342,76;0,00;342,76;167,00
9719;15867;2024-08-11;443;25;3;47;E-commerce;Pix;2;307,07;133,00;0;614,14;0,00;614,14;266,00
9720;15868;2025-05-08;165;5;5;4;Loja Fisica;Cartao Credito;1;377,97;239,00;0,08;377,97;30,24;347,73;239,00
9721;15868;2025-05-08;165;39;5;4;Loja Fisica;Cartao Credito;2;135,97;82,00;0;271,94;0,00;271,94;164,00
9722;15869;2024-10-04;467;69;11;46;E-commerce;Pix;1;128,89;80,00;0,08;128,89;10,31;118,58;80,00
9723;15870;2025-10-10;459;65;2;21;Marketplace;Cartao Credito;1;361,13;233,00;0;361,13;0,00;361,13;233,00
9724;15871;2024-01-14;99;67;4;39;Marketplace;Cartao Credito;4;595,86;264,00;0,08;2383,44;190,68;2192,76;1056,00
9725;15872;2025-04-27;502;55;5;24;Loja Fisica;Cartao Credito;2;390,96;216,00;0,05;781,92;39,10;742,82;432,00
9726;15873;2024-10-18;631;60;5;19;E-commerce;Cartao Credito;1;201,75;142,00;0;201,75;0,00;201,75;142,00
9727;15874;2025-03-10;701;41;6;23;E-commerce;Cartao Credito;1;604,17;281,00;0,15;604,17;90,63;513,54;281,00
9728;15874;2025-03-10;701;23;6;23;E-commerce;Cartao Debito;1;84,30;53,00;0,08;84,30;6,74;77,56;53,00
9729;15874;2025-03-10;701;41;6;23;E-commerce;Pix;1;604,17;281,00;0,15;604,17;90,63;513,54;281,00
9730;15875;2025-12-21;26;14;11;30;Loja Fisica;Cartao Credito;2;410,81;210,00;0,10;821,62;82,16;739,46;420,00
9731;15875;2025-12-21;26;68;11;30;Loja Fisica;Cartao Credito;1;106,02;75,00;0;106,02;0,00;106,02;75,00
9732;15875;2025-12-21;26;43;11;30;Loja Fisica;Pix;1;564,99;284,00;0,05;564,99;28,25;536,74;284,00
9733;15875;2025-12-21;26;60;11;30;Loja Fisica;Cartao Credito;1;201,75;142,00;0;201,75;0,00;201,75;142,00
9734;15876;2025-12-21;785;63;12;6;Loja Fisica;Cartao Credito;3;448,17;301,00;0;1344,51;0,00;1344,51;903,00
9735;15877;2025-06-03;199;13;2;14;E-commerce;Cartao Credito;2;125,43;65,00;0,15;250,86;37,63;213,23;130,00
9736;15877;2025-06-03;199;23;2;14;E-commerce;Cartao Credito;3;84,30;53,00;0,15;252,90;37,93;214,96;159,00
9737;15878;2024-11-07;377;30;1;37;E-commerce;Pix;1;559,42;244,00;0;559,42;0,00;559,42;244,00
9738;15879;2025-06-19;364;8;7;13;E-commerce;Boleto;1;252,71;167,00;0,08;252,71;20,22;232,49;167,00
9739;15880;2024-11-21;15;31;6;23;Marketplace;Cartao Debito;2;331,86;210,00;0,05;663,72;33,19;630,53;420,00
9740;15880;2024-11-21;15;27;6;23;Marketplace;Pix;1;517,31;227,00;0,10;517,31;51,73;465,58;227,00
9741;15881;2025-10-02;75;23;6;44;Loja Fisica;Boleto;2;84,30;53,00;0;168,60;0,00;168,60;106,00
9742;15881;2025-10-02;75;67;6;44;Loja Fisica;Cartao Debito;1;595,86;264,00;0;595,86;0,00;595,86;264,00
9743;15881;2025-10-02;75;34;6;44;Loja Fisica;Cartao Credito;2;476,27;241,00;0,15;952,54;142,88;809,66;482,00
9744;15882;2024-05-14;676;12;1;3;Loja Fisica;Cartao Credito;4;442,84;299,00;0,10;1771,36;177,14;1594,22;1196,00
9745;15882;2024-05-14;676;75;1;3;Loja Fisica;Cartao Credito;1;195,44;110,00;0,10;195,44;19,54;175,90;110,00
9746;15882;2024-05-14;676;45;1;3;Loja Fisica;Cartao Debito;2;685,07;296,00;0,05;1370,14;68,51;1301,63;592,00
9747;15883;2024-10-21;210;25;10;18;E-commerce;Boleto;1;307,07;133,00;0,05;307,07;15,35;291,72;133,00
9748;15884;2024-07-14;563;40;3;1;E-commerce;Pix;1;347,83;257,00;0,08;347,83;27,83;320,00;257,00
9749;15885;2024-11-01;38;18;5;26;Loja Fisica;Cartao Credito;1;187,78;108,00;0,10;187,78;18,78;169,00;108,00
9750;15886;2025-12-29;730;72;12;25;Loja Fisica;Pix;1;114,36;63,00;0;114,36;0,00;114,36;63,00
9751;15887;2024-06-14;387;11;6;44;E-commerce;Cartao Credito;1;351,60;160,00;0;351,60;0,00;351,60;160,00
9752;15888;2024-04-01;222;9;4;10;Loja Fisica;Cartao Credito;2;111,45;77,00;0;222,90;0,00;222,90;154,00
9753;15889;2024-04-20;262;33;5;7;E-commerce;Cartao Credito;1;122,35;81,00;0;122,35;0,00;122,35;81,00
9754;15890;2025-01-31;198;49;2;48;Marketplace;Cartao Credito;1;93,60;65,00;0;93,60;0,00;93,60;65,00
9755;15890;2025-01-31;198;59;2;48;Marketplace;Pix;1;39,89;28,00;0;39,89;0,00;39,89;28,00
9756;15890;2025-01-31;198;73;2;48;Marketplace;Boleto;1;105,23;75,00;0;105,23;0,00;105,23;75,00
9757;15891;2024-10-28;647;10;11;17;E-commerce;Cartao Debito;1;465,89;208,00;0;465,89;0,00;465,89;208,00
9758;15892;2024-04-24;797;66;10;18;E-commerce;Cartao Credito;1;421,89;245,00;0,10;421,89;42,19;379,70;245,00
9759;15893;2024-03-08;269;53;8;43;Loja Fisica;Cartao Credito;1;569,38;241,00;0,05;569,38;28,47;540,91;241,00
9760;15893;2024-03-08;269;58;8;43;Loja Fisica;Pix;2;490,22;308,00;0,08;980,44;78,44;902,00;616,00
9761;15894;2024-03-14;754;27;11;33;E-commerce;Cartao Credito;1;517,31;227,00;0,05;517,31;25,87;491,44;227,00
9762;15894;2024-03-14;754;56;11;33;E-commerce;Cartao Credito;2;378,13;256,00;0;756,26;0,00;756,26;512,00
9763;15895;2024-03-03;323;46;5;22;Loja Fisica;Cartao Credito;2;353,98;190,00;0,08;707,96;56,64;651,32;380,00
9764;15896;2025-11-26;783;44;9;12;E-commerce;Cartao Credito;1;464,54;216,00;0;464,54;0,00;464,54;216,00
9765;15897;2024-05-17;632;29;2;20;E-commerce;Cartao Credito;2;597,77;312,00;0,05;1195,54;59,78;1135,76;624,00
9766;15897;2024-05-17;632;66;2;20;E-commerce;Cartao Credito;1;421,89;245,00;0;421,89;0,00;421,89;245,00
9767;15897;2024-05-17;632;8;2;20;E-commerce;Cartao Credito;3;252,71;167,00;0;758,13;0,00;758,13;501,00
9768;15898;2024-09-01;161;1;1;3;E-commerce;Cartao Debito;2;438,15;304,00;0,05;876,30;43,81;832,48;608,00
9769;15899;2024-05-30;560;36;5;19;E-commerce;Cartao Credito;1;476,13;295,00;0;476,13;0,00;476,13;295,00
9770;15900;2025-04-03;648;44;5;22;Loja Fisica;Cartao Credito;1;464,54;216,00;0,08;464,54;37,16;427,38;216,00
